...1,year,state,state_po,special,district,dem,rep,totalvotes,dem_cand,rep_cand,dem_inc,rep_inc,dem_funds,rep_funds,2party_votes,dem_pct_2p,rep_pct_2p,dem_tot_funds,rep_tot_funds,tot_funds,dem_funds_2p_pct,rep_funds_2p_pct,dem_poll_avg,dem_effn,rep_poll_avg,rep_effn,seat_number,prev_lean,prev2_lean,generic_ballot_avg,pres_approval_avg,incumbent_pres,ics,pres_approval_avg_x_incpres,ics_x_incpres,cvap_white_pct,cvap_aapi_pct,cvap_hisp_pct,cvap_black_pct,cvap_natam_pct,college,no_dem_cand_flag,no_rep_cand_flag,dem_inc_any,rep_inc_any,dem_inc_dummy,rep_inc_dummy,pvi,census_region,dem_scandal_score,rep_scandal_score,Year,Geography,dem_stand,rep_stand,dem_funds_2p_pct_sqrd,effn,sqrt_effn,poll_margin,y_pred,y_act,y_pred_sd,fund_chances,abs_err,err,z,in_95_ci,in_68_ci,index,district_id
1307,2024,Florida,FL,FALSE,FL-27,130708,199159,329867,Lucia Baez-Geller,Maria Elvira Salazar,False,True,592775.51,910896.0,329867,39.6244547044718,60.3755452955282,592775.51,910896,1503671.51,39.421875460019855,60.57812453998015,0,0,0,0,27,-2.429376340598374,7.848209271015612,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,20.22389205399824,1.997068330609867,70.43220041346213,5.9668094646233305,0.08853893925724032,41.18,FALSE,FALSE,FALSE,TRUE,0,1,0.14002006230512265,South Atlantic,0,0,2024,FL-27,Lucia Baez-Geller,Maria Elvira Salazar,1554.0842647853156,0,0,0,40.26419791029273,39.6244547044718,1.5783260254487197,0,0.6397432058209276,0.6397432058209276,0.4053302014322725,TRUE,TRUE,105,FL27
1308,2024,Florida,FL,FALSE,FL-28,115280,210057,325337,Phil Ehr,Carlos Gimenez,False,True,1102082.44,345944.23,325337,35.43402687059879,64.56597312940121,1102082.44,345944.23,1448026.67,76.10926392674799,23.890736073252015,32,0.8200000000000001,45,0.8200000000000001,28,-5.461499169053866,6.953172351369325,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,18.52680792813578,1.5232354332995512,69.41830685273158,9.422328194275478,0.09789326384671784,29.33,FALSE,FALSE,FALSE,TRUE,0,1,-2.357831288948068,South Atlantic,0,0,2024,FL-28,Phil Ehr,Carlos Gimenez,5792.620055471382,0.8200000000000001,0.9055385138137417,13,37.44625342941239,35.43402687059879,1.5382145276513188,0,2.0122265588135946,2.0122265588135946,1.3081572970748359,TRUE,FALSE,106,FL28
1309,2024,Georgia,GA,FALSE,GA-01,135281,220576,355857,Patti Hewitt,Buddy Carter,False,True,58290.26,719028.02,355857,38.01555119050629,61.9844488094937,58290.26,719028.02,777318.28,7.498892216969348,92.50110778303066,0,0,0,0,1,-9.067095124362735,-9.62217932008943,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,61.63590796732024,1.5640481488211355,5.596391923998642,28.430740642967095,0.11570939285995906,27.43,FALSE,FALSE,FALSE,TRUE,0,1,-9.205866173294408,South Atlantic,0,0,2024,GA-01,Patti Hewitt,Buddy Carter,56.23338448172346,0,0,0,38.47282461942675,38.01555119050629,1.5550558901939182,0,0.4572734289204661,0.4572734289204661,0.2940559447438531,TRUE,TRUE,107,GA01
1310,2024,Georgia,GA,FALSE,GA-02,176028,136473,312501,Sanford Bishop,Wayne Johnson,True,False,694444.19,53238.08,312501,56.32877974790481,43.6712202520952,694444.19,53238.08,747682.2699999999,92.8795850675983,7.120414932401702,49.20721524605399,1.91,40.597594917982,1.91,2,2.9517243236498203,3.522342861039384,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,43.0879228834989,1.2618676918602796,3.649946978858929,49.646939492061016,0.1301589215606303,20.82,FALSE,FALSE,TRUE,FALSE,1,0,3.094378957997211,South Atlantic,0,0,2024,GA-02,Sanford Bishop,Wayne Johnson,8626.617322329228,1.91,1.3820274961085253,-8.60962032807199,56.19405064621702,56.32877974790481,1.5516442174008065,100,0.13472910168778895,-0.13472910168778895,-0.08682989320417579,TRUE,TRUE,108,GA02
1311,2024,Georgia,GA,FALSE,GA-03,138749,273036,411785,Maura Keller,Brian Jack,False,False,121683.33,1228335.96,411785,33.694525055550834,66.30547494444916,121683.33,1228335.96,1350019.29,9.013451207797187,90.9865487922028,0,0,0,0,3,-17.492135633478476,-19.42653607998864,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,68.26462310138247,1.2932474842994794,4.436796577062599,23.49359404982138,0.10042132170306292,27.91,FALSE,FALSE,FALSE,FALSE,0,0,-17.975735745106018,South Atlantic,0,0,2024,GA-03,Maura Keller,Brian Jack,81.24230267534058,0,0,0,33.492211380871446,33.694525055550834,1.5989197522898018,0,0.2023136746793881,-0.2023136746793881,-0.1265314750097096,TRUE,TRUE,109,GA03
1312,2024,Georgia,GA,FALSE,GA-04,229290,74071,303361,Hank Johnson,Eugene Yu,True,False,133881.96,62085.15,303361,75.58321603633954,24.416783963660457,133881.96,62085.15,195967.11,68.3185867261093,31.68141327389071,0,0,0,0,4,26.915293396900505,27.34163766135095,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,25.982059188821648,7.68999351561436,8.139225248042996,55.83665852899984,0.1323302524031865,38.62,FALSE,FALSE,TRUE,FALSE,1,0,27.02187946301311,South Atlantic,0,0,2024,GA-04,Hank Johnson,Eugene Yu,4667.4292922529185,0,0,0,76.02512402848018,75.58321603633954,1.5636092443235412,100,0.44190799214064214,0.44190799214064214,0.2826204780669631,TRUE,TRUE,110,GA04
1313,2024,Georgia,GA,FALSE,GA-05,294470,49221,343691,Nikema Williams,John Salvesen,True,False,361641.41,0,343691,85.67870558146707,14.321294418532926,361641.41,0,361641.41,100,0,0,0,0,0,5,34.53616965437207,35.80579292143249,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,35.83892285663336,4.7580541220049195,6.166984764833939,50.10072618192155,0.12359040726570349,47.74,FALSE,FALSE,TRUE,FALSE,1,0,34.85357547113718,South Atlantic,0,0,2024,GA-05,Nikema Williams,John Salvesen,10000,0,0,0,85.70786994336633,85.67870558146707,1.5445958382073077,100,0.029164361899262303,0.029164361899262303,0.018881548931991884,TRUE,TRUE,111,GA05
1314,2024,Georgia,GA,FALSE,GA-06,277027,93909,370936,Lucy McBath,Jeff Criswell,True,False,1763263.15,11816.47,370936,74.68323376539348,25.316766234606508,1763263.15,11816.47,1775079.62,99.334313240552,0.6656867594480073,0,0,0,0,6,22.751420946954063,20.768783916809063,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,34.33382759037951,2.6185991153942707,7.526914734338343,52.92282907676275,0.05165317242587498,46.6,FALSE,FALSE,TRUE,FALSE,1,0,22.255761689417817,South Atlantic,0,0,2024,GA-06,Lucy McBath,Jeff Criswell,9867.305786972105,0,0,0,74.78112840663438,74.68323376539348,1.539370011359068,100,0.09789464124089875,0.09789464124089875,0.0635939641012431,TRUE,TRUE,112,GA06
1315,2024,Georgia,GA,FALSE,GA-07,149535,275907,425442,Bob Christian,Rich McCormick,False,True,37360.19,1020787.94,425442,35.148151804476285,64.85184819552371,37360.19,1020787.94,1058148.13,3.5307145512793188,96.46928544872068,0,0,0,0,7,-12.141229430786405,-16.87112724580046,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,73.21772387081307,8.487912137307932,7.194282332316959,8.602160607127605,0.07323139622867673,57.11000000000001,FALSE,FALSE,FALSE,TRUE,0,1,-13.32370388453992,South Atlantic,0,0,2024,GA-07,Bob Christian,Rich McCormick,12.465945242615522,0,0,0,35.27645414811094,35.148151804476285,1.4501889484959956,0,0.1283023436346582,0.1283023436346582,0.08847284608514067,TRUE,TRUE,113,GA07
1316,2024,Georgia,GA,FALSE,GA-08,104434,231547,335981,Darrius Butler,Austin Scott,False,True,16292.11,526832.06,335981,31.0833053059548,68.9166946940452,16292.11,526832.06,543124.17,2.9997026278539582,97.00029737214604,0,0,0,0,8,-16.22344418034013,-16.81138186848031,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,61.89424503296216,1.192857879204575,4.534152917146436,30.30508995794333,0.11095133342535596,22.44,FALSE,FALSE,FALSE,TRUE,0,1,-16.370428602375178,South Atlantic,0,0,2024,GA-08,Darrius Butler,Austin Scott,8.998215855553942,0,0,0,31.5348763634144,31.0833053059548,1.4662416482779197,0,0.4515710574596028,0.4515710574596028,0.30797860502050717,TRUE,TRUE,114,GA08
1317,2024,Georgia,GA,FALSE,GA-09,121754,271062,392816,Tambrei Cash,Andrew Clyde,False,True,61472.16,389686.1,392816,30.99517331269602,69.00482668730398,61472.16,389686.1,451158.26,13.625409407333027,86.37459059266696,0,0,0,0,9,-18.62375205667032,-22.17850251359121,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,70.13147127618744,5.459986530621112,9.6293386245302,12.434735066007198,0.06825209463324909,31.41,FALSE,FALSE,FALSE,TRUE,0,1,-19.51243967090054,South Atlantic,0,0,2024,GA-09,Tambrei Cash,Andrew Clyde,185.65178151743936,0,0,0,30.48638603757735,30.99517331269602,1.5778359272522353,0,0.5087872751186708,-0.5087872751186708,-0.3224589238531994,TRUE,TRUE,115,GA09
1318,2024,Georgia,GA,FALSE,GA-10,150274,256442,406716,Lexy Doherty,Mike Collins,False,True,225180.79,1233349.27,406716,36.9481407173556,63.051859282644394,225180.79,1233349.27,1458530.06,15.438885777918076,84.56111422208193,0,0,0,0,10,-13.023553133017316,-15.104326906606945,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,65.2754027350364,1.8526740120900695,5.079618560164216,24.8719165005309,0.13302115002523687,28.449999999999996,FALSE,FALSE,FALSE,TRUE,0,1,-13.543746576414724,South Atlantic,0,0,2024,GA-10,Lexy Doherty,Mike Collins,238.35919406360102,0,0,0,36.49031484412379,36.9481407173556,1.5595874078656824,0,0.4578258732318119,-0.4578258732318119,-0.2935557641224823,TRUE,TRUE,116,GA10
1319,2024,Georgia,GA,FALSE,GA-11,131064,269849,400913,Kate Stamper,Barry Loudermilk,False,True,2667.99,225983.42,400913,32.69138192076585,67.30861807923415,2667.99,225983.42,228651.41,1.1668373267411734,98.83316267325884,0,0,0,0,11,-13.42362593318706,-17.47200200188915,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,74.65671051435963,3.2729870773134064,7.291972896745008,12.395302720124862,0.06877370777588324,40.86,FALSE,FALSE,FALSE,TRUE,0,1,-14.435719950362582,South Atlantic,0,0,2024,GA-11,Kate Stamper,Barry Loudermilk,1.3615093470764879,0,0,0,33.67233006564595,32.69138192076585,1.552285523457528,0,0.9809481448801023,0.9809481448801023,0.6319379586141853,TRUE,TRUE,117,GA11
1320,2024,Georgia,GA,FALSE,GA-12,135417,205849,341266,Liz Johnson,Rick Allen,False,True,31475.07,626892.66,341266,39.68077687200014,60.319223127999855,31475.07,626892.66,658367.73,4.780773504801033,95.21922649519897,0,0,0,0,12,-7.404612254425032,-7.876538707377044,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,55.14127580189378,1.4955374813703186,4.050858600287061,36.60676485469709,0.1445628865766476,23.36,FALSE,FALSE,FALSE,TRUE,0,1,-7.522593867663035,South Atlantic,0,0,2024,GA-12,Liz Johnson,Rick Allen,22.85579530420755,0,0,0,40.11372782063188,39.68077687200014,1.410081594202251,0,0.432950948631742,0.432950948631742,0.3070396425369147,TRUE,TRUE,118,GA12
1321,2024,Georgia,GA,FALSE,GA-13,256902,100730,357632,David Scott,Jonathan Chavez,True,False,77358.17,0,357632,71.83417591267,28.165824087329995,77358.17,0,77358.17,100,0,0,0,0,0,13,18.233107810766025,13.982423913047633,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,28.490657426554144,6.0614020380409475,8.445760912088526,54.02000782428883,0.11717803982935598,30.75,FALSE,FALSE,TRUE,FALSE,1,0,17.170436836336428,South Atlantic,0.11943296826671962,0,2024,GA-13,David Scott,Jonathan Chavez,10000,0,0,0,71.27868294590819,71.83417591267,1.5097263096536304,100,0.5554929667618183,-0.5554929667618183,-0.3679428272593742,TRUE,TRUE,119,GA13
1322,2024,Georgia,GA,FALSE,GA-14,134759,243446,378205,Shawn Harris,Marjorie Taylor Greene,False,True,3496842.07,8830041.34,378205,35.63120529871366,64.36879470128633,3496842.07,8830041.34,12326883.41,28.367608856941395,71.6323911430586,0,0,0,0,14,-21.29334836310028,-24.33045819578633,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,76.14037760448959,1.3383382993271993,7.521266381579647,12.508813015273532,0.0797157160419907,25.929999999999996,FALSE,FALSE,FALSE,TRUE,0,1,-22.052625821271793,South Atlantic,0,0.6872892787909722,2024,GA-14,Shawn Harris,Marjorie Taylor Greene,804.7212322604199,0,0,0,33.78642687210141,35.63120529871366,1.569971681312399,0,1.844778426612251,-1.844778426612251,-1.1750393007535849,TRUE,FALSE,120,GA14
1323,2024,Hawaii,HI,FALSE,HI-01,164237,64373,251432,Ed Case,Patrick Largey,True,False,152921.51,0,228610,71.84156423603517,28.158435763964828,152921.51,0,152921.51,100,0,0,0,0,0,1,12.69507544268928,16.32170561052005,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,17.292056284112377,56.7761503604021,7.0010084776943415,2.2014934620524524,0.10218223897299224,37.95,FALSE,FALSE,TRUE,FALSE,1,0,13.601732984646972,Pacific,0,0,2024,HI-01,Ed Case,Patrick Largey,10000,0,0,0,71.09326731572956,71.84156423603517,1.5712315001452313,100,0.7482969203056058,-0.7482969203056058,-0.4762486751547685,TRUE,TRUE,121,HI01
1324,2024,Hawaii,HI,FALSE,HI-02,166251,75471,270804,Jill Tokuda,Steve Bond,True,False,663275.85,0,241722,68.77776950381016,31.22223049618984,663275.85,0,663275.85,100,0,0,0,0,0,2,12.827531596155772,16.334216290106603,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,31.99030939739395,35.60183245974513,9.41531854837188,1.7626481609364566,0.14754772659519472,31.35,FALSE,FALSE,TRUE,FALSE,1,0,13.70420276964348,Pacific,0,0,2024,HI-02,Jill Tokuda,Steve Bond,10000,0,0,0,68.00377594457443,68.77776950381016,1.5888080714961765,100,0.7739935592357341,-0.7739935592357341,-0.4871535921307766,TRUE,TRUE,122,HI02
1325,2024,Idaho,ID,FALSE,ID-01,118656,331049,489086,Kaylee Peterson,Russ Fulcher,False,True,174053.96,275899.51,449705,26.385297028051724,73.61470297194828,174053.96,275899.51,449953.47,38.68265756456996,61.31734243543006,0,0,0,0,1,-21.902186005817587,-23.03864278067203,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,86.149071473319,1.131476965382617,8.87497960901398,0.5520302567961958,0.7177627078681104,28.26,FALSE,FALSE,FALSE,TRUE,0,1,-22.1863001995312,Mountain,0,0,2024,ID-01,Kaylee Peterson,Russ Fulcher,1496.3479962577815,0,0,0,26.612557879865015,26.385297028051724,1.4927671283881159,0,0.22726085181329125,0.22726085181329125,0.15224132920094954,TRUE,TRUE,123,ID01
1326,2024,Idaho,ID,FALSE,ID-02,126229,250119,428514,David Roth,Mike Simpson,False,True,102146.67,625948.79,376348,33.54049975023117,66.45950024976884,102146.67,625948.79,728095.4600000001,14.029296378252376,85.97070362174762,0,0,0,0,2,-14.125827361187469,-15.614569983817413,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,84.99836428478169,1.227153166025828,10.023633517638585,0.6225986893740125,0.7819158846285312,32.31,FALSE,FALSE,FALSE,TRUE,0,1,-14.498013016844954,Mountain,0,0,2024,ID-02,David Roth,Mike Simpson,196.82115686884524,0,0,0,33.96605815669239,33.54049975023117,1.5671243592117485,0,0.4255584064612208,0.4255584064612208,0.2715536925705586,TRUE,TRUE,124,ID02
1327,2024,Illinois,IL,FALSE,IL-01,208398,108064,316507,Jonathan Jackson,Marcus Lewis,True,False,303724.26,0,316462,65.85245621907212,34.14754378092788,303724.26,0,303724.26,100,0,0,0,0,0,1,19.21131642721901,23.890772949125115,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,38.67941449839384,1.5764480366418632,7.364246281731429,50.28997874757445,0.0971125327709503,31.83,FALSE,FALSE,TRUE,FALSE,1,0,20.381180557695536,East North Central,0,0,2024,IL-01,Jonathan Jackson,Marcus Lewis,10000,0,0,0,66.92873515292851,65.85245621907212,1.5681119353628417,100,1.0762789338563863,1.0762789338563863,0.6863533843375464,TRUE,TRUE,125,IL01
1328,2024,Illinois,IL,FALSE,IL-02,195777,94004,289843,Robin Kelly,Ashley Ramos,True,False,666154.78,0,289781,67.56033004234231,32.43966995765768,666154.78,0,666154.78,100,0,0,0,0,0,2,18.02635450123696,20.95729952770119,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,39.11420953987963,0.95728127676974,10.635554100083445,47.445738951209,0.06050076874830015,23.74,FALSE,FALSE,TRUE,FALSE,1,0,18.759090757853016,East North Central,0,0,2024,IL-02,Robin Kelly,Ashley Ramos,10000,0,0,0,67.57463223108289,67.56033004234231,1.53636277520902,100,0.01430218874057232,0.01430218874057232,0.009309122149634565,TRUE,TRUE,126,IL02
1329,2024,Illinois,IL,FALSE,IL-03,174825,84987,259908,Delia Ramirez,John Booras,True,False,682287.73,9090.41,259812,67.2890397672163,32.710960232783705,682287.73,9090.41,691378.14,98.6851753802919,1.3148246197081093,0,0,0,0,3,18.86218034909715,22.62288121399329,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,49.22248778705154,7.065657987037263,35.710325244574,6.082741413131598,0.11404352556213168,35.49,FALSE,FALSE,TRUE,FALSE,1,0,19.802355565321182,East North Central,0,0,2024,IL-03,Delia Ramirez,John Booras,9738.76383983897,0,0,0,67.72380473455446,67.2890397672163,1.5635817136971772,100,0.43476496733816816,0.43476496733816816,0.2780570810783799,TRUE,TRUE,127,IL03
1330,2024,Illinois,IL,FALSE,IL-04,139343,56323,206396,Chuy Garcia,Lupe Castillo,True,False,375792.56,0,195666,71.21472304846013,28.785276951539867,375792.56,0,375792.56,100,0,0,0,0,0,4,21.376145448180445,25.792033616089636,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,31.94162062993312,4.375714510641502,56.36630407747406,6.32420357021429,0.05522126155482079,23.369999999999997,FALSE,FALSE,TRUE,FALSE,1,0,22.480117490157745,East North Central,0,0,2024,IL-04,Chuy Garcia,Lupe Castillo,10000,0,0,0,71.07368779829207,71.21472304846013,1.5467992362115763,100,0.14103525016805918,-0.14103525016805918,-0.09117876894837561,TRUE,TRUE,128,IL04
1331,2024,Illinois,IL,FALSE,IL-05,251025,112931,363965,Mike Quigley,Tom Hanson,True,False,363190.52,2600.0,363956,68.97124927189002,31.02875072811,363190.52,2600,365790.52,99.28921066625784,0.7107893337421648,0,0,0,0,5,17.892489847500464,19.46192833836583,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,76.12144048206912,8.382892844107607,10.342908874909648,3.008101280317181,0.06065225325804582,64.44,FALSE,FALSE,TRUE,FALSE,1,0,18.284849470216805,East North Central,0,0,2024,IL-05,Mike Quigley,Tom Hanson,9858.34735472853,0,0,0,69.2276703196341,68.97124927189002,1.4582825854677324,100,0.2564210477440838,0.2564210477440838,0.17583769449035752,TRUE,TRUE,129,IL05
1332,2024,Illinois,IL,FALSE,IL-06,196647,166116,362849,Sean Casten,Niki Conforti,True,False,1976036.77,137673.74,362763,54.20811935065043,45.79188064934957,1976036.77,137673.74,2113710.51,93.48663218786758,6.5133678121324206,0,0,0,0,6,3.272799839227517,3.3168428960291223,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,75.45765610057656,5.273524951585651,12.22381709602348,5.393478296920461,0.02892884057997719,43.41,FALSE,FALSE,TRUE,FALSE,1,0,3.283810603427918,East North Central,0,0,2024,IL-06,Sean Casten,Niki Conforti,8739.750397829639,0,0,0,54.592713592643214,54.20811935065043,1.5292066815883527,99.885,0.3845942419927866,0.3845942419927866,0.25149919015088085,TRUE,TRUE,130,IL06
1333,2024,Illinois,IL,FALSE,IL-07,222408,44598,267152,Danny Davis,Chad Koppie,True,False,365516.01,0,267006,83.29700456169525,16.702995438304757,365516.01,0,365516.01,100,0,0,0,0,0,7,34.72862699402834,38.66900969798919,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,35.456870495233666,7.1456250484383474,12.024704479947449,43.113450913962424,0.07196554511132516,45.98,FALSE,FALSE,TRUE,FALSE,1,0,35.713722670018555,East North Central,0,0,2024,IL-07,Danny Davis,Chad Koppie,10000,0,0,0,83.1651227115669,83.29700456169525,1.5623450867925381,100,0.13188185012835163,-0.13188185012835163,-0.08441275313836223,TRUE,TRUE,131,IL07
1334,2024,Illinois,IL,FALSE,IL-08,172920,130153,303073,Raja Krishnamoorthi,Mark Rice,True,False,8497640.82,128614.08,303073,57.05556087147321,42.94443912852679,8497640.82,128614.08,8626254.9,98.5090391891851,1.4909608108148995,0,0,0,0,8,5.580748528993581,7.254689269717957,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,63.39282471031251,12.476035953133389,17.469235208885767,4.605334850888132,0.04681817998361363,38.95,FALSE,FALSE,TRUE,FALSE,1,0,5.999233714174675,East North Central,0,0,2024,IL-08,Raja Krishnamoorthi,Mark Rice,9704.030801976407,0,0,0,57.0206508161745,57.05556087147321,1.5432828322950807,100,0.03491005529870961,-0.03491005529870961,-0.02262064643510185,TRUE,TRUE,132,IL08
1335,2024,Illinois,IL,FALSE,IL-09,231722,107106,338828,Jan Schakowsky,Seth Cohen,True,False,1049033.26,12008.78,338828,68.38927125267097,31.61072874732903,1049033.26,12008.78,1061042.04,98.86820884118784,1.1317911588121428,0,0,0,0,9,18.85746487373036,21.446278720175776,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,66.9712769090209,12.088011658373416,10.213535492347305,8.282617395440852,0.06908945385353035,54.8,FALSE,FALSE,TRUE,FALSE,1,0,19.504668335341712,East North Central,0,0,2024,IL-09,Jan Schakowsky,Seth Cohen,9774.922719464732,0,0,0,68.78466385748614,68.38927125267097,1.5429058792931978,100,0.39539260481517147,0.39539260481517147,0.2562648895967005,TRUE,TRUE,133,IL09
1336,2024,Illinois,IL,FALSE,IL-10,196358,131025,327621,Brad Schneider,Jim Carris,True,False,2242846.93,659770.29,327383,59.97806850080792,40.02193149919208,2242846.93,659770.29,2902617.22,77.26981410246026,22.730185897539737,0,0,0,0,10,10.910801191547904,11.158338484372187,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,67.74013504547052,6.740759533195425,16.745052886304205,6.743686819405956,0.1280199836071972,46.58,FALSE,FALSE,TRUE,FALSE,1,0,10.972685514753977,East North Central,0,0,2024,IL-10,Brad Schneider,Jim Carris,5970.624171428766,0,0,0,59.947340368859834,59.97806850080792,1.5283958098124608,100,0.030728131948087878,-0.030728131948087878,-0.02010482608680949,TRUE,TRUE,134,IL10
