,poll_id_nate,question_id_538,race,year,location,type_simple,type_detail,pollster,pollster_rating_id,partisan,polldate,samplesize,cand1_name,cand1_party,cand1_pct,cand2_name,cand2_party,cand2_pct,cand3_pct,margin_poll,electiondate,cand1_actual,cand2_actual,margin_actual,error,bias,rightcall,advancedplusminus,comment,rv,all_adu,sponsor,population,v
4069,6531,36290.0,2012_Pres-G_OH,2012,OH,Pres-G,Pres-G,Abt Associates,7,,2012-10-23,783.0,Barack Obama,DEM,49.0,Mitt Romney,REP,44.0,,5.0,2012-11-06,50.67,47.69,2.98,2.02,2.02,1.0,-1.09269603864061,for Time,False,False,Time,LV,False
4070,6533,36285.0,2012_Pres-G_OH,2012,OH,Pres-G,Pres-G,Rasmussen Reports,277,,2012-10-23,750.0,Barack Obama,DEM,48.0,Mitt Romney,REP,48.0,,0.0,2012-11-06,50.67,47.69,2.98,2.98,-2.98,0.5,-0.1867035383361,,False,False,,LV,False
4071,6532,36864.0,2012_Pres-G_OH,2012,OH,Pres-G,Pres-G,Rasmussen Reports,277,,2012-10-23,1000.0,Barack Obama,DEM,47.0,Mitt Romney,REP,47.0,,0.0,2012-11-06,50.67,47.69,2.98,2.98,-2.98,0.5,0.256589384233411,for Let Freedom Ring,False,False,Let Freedom Ring,LV,False
4072,6581,36873.0,2012_Pres-G_PA,2012,PA,Pres-G,Pres-G,Rasmussen Reports,277,,2012-10-23,1000.0,Barack Obama,DEM,50.0,Mitt Romney,REP,44.0,,6.0,2012-11-06,52.07,46.68,5.39,0.61,0.61,1.0,-2.76525981516783,for Let Freedom Ring,False,False,Let Freedom Ring,LV,False
4073,6627,36251.0,2012_Pres-G_US,2012,US,Pres-G,Pres-G,Google Consumer Surveys,122,,2012-10-23,1726.0,Barack Obama,DEM,46.2,Mitt Romney,REP,44.7,,1.5,2012-11-06,51.12,47.27,3.85,2.35,-2.35,1.0,-1.68304464684878,,False,False,,LV,False
4074,6628,142843.0,2012_Pres-G_US,2012,US,Pres-G,Pres-G,Public Policy Polling,263,D,2012-10-23,1200.0,Barack Obama,DEM,49.0,Mitt Romney,REP,48.0,,1.0,2012-11-06,51.12,47.27,3.85,2.85,-2.85,1.0,-1.35482760015759,for unspecified Democratic sponsor,False,False,unspecified Democratic sponsor,LV,False
4075,6629,36313.0,2012_Pres-G_US,2012,US,Pres-G,Pres-G,Rasmussen Reports,277,,2012-10-23,1500.0,Barack Obama,DEM,47.0,Mitt Romney,REP,50.0,,-3.0,2012-11-06,51.12,47.27,3.85,6.85,-6.85,0.0,3.1080766289769,,False,False,,LV,False
4076,6694,36870.0,2012_Pres-G_VA,2012,VA,Pres-G,Pres-G,Rasmussen Reports,277,,2012-10-23,1000.0,Barack Obama,DEM,48.0,Mitt Romney,REP,48.0,,0.0,2012-11-06,51.25,47.37,3.88,3.88,-3.88,0.5,0.256113993787278,for Let Freedom Ring,False,False,Let Freedom Ring,LV,False
4077,6732,36867.0,2012_Pres-G_WI,2012,WI,Pres-G,Pres-G,Rasmussen Reports,277,,2012-10-23,1000.0,Barack Obama,DEM,48.0,Mitt Romney,REP,47.0,,1.0,2012-11-06,52.87,46.02,6.85,5.85,-5.85,1.0,1.72335498476657,for Let Freedom Ring,False,False,Let Freedom Ring,LV,False
4078,6764,37209.0,2012_Sen-G_CT,2012,CT,Sen-G,Sen-G,Penta,576,D,2012-10-23,400.0,Christopher Murphy,DEM,47.0,Linda McMahon,REP,41.0,,6.0,2012-11-06,54.82,43.07,11.75,5.75,-5.75,1.0,-2.58908603238513,for Christopher Murphy,False,False,Christopher Murphy,LV,False
4079,6774,36424.0,2012_Sen-G_FL,2012,FL,Sen-G,Sen-G,Mason-Dixon Polling & Strategy,197,,2012-10-23,625.0,Bill Nelson,DEM,47.0,Connie Mack,REP,44.0,,3.0,2012-11-06,55.23,42.23,13.0,10.0,-10.0,1.0,3.36673868000696,,False,False,,LV,False
4080,6775,36487.0,2012_Sen-G_FL,2012,FL,Sen-G,Sen-G,Susquehanna Polling & Research Inc.,326,,2012-10-23,1001.0,Bill Nelson,DEM,49.0,Connie Mack,REP,44.0,,5.0,2012-11-06,55.23,42.23,13.0,8.0,-8.0,1.0,1.90841415931814,for Sunshine State News,False,False,Sunshine State News,LV,False
4081,6859,137134.0,2012_Sen-G_ND,2012,ND,Sen-G,Sen-G,Mellman Group,205,D,2012-10-23,600.0,Heidi Heitkamp,DEM,48.0,Rick Berg,REP,44.0,,4.0,2012-11-06,50.46,49.54,0.92,3.08,3.08,1.0,-1.85563347203227,for Heidi Heitkamp,False,False,Heidi Heitkamp,LV,False
4082,6879,36292.0,2012_Sen-G_NV,2012,NV,Sen-G,Sen-G,Public Policy Polling,263,,2012-10-23,636.0,Shelley Berkley,DEM,44.0,Dean Heller,REP,44.0,7.0,0.0,2012-11-06,46.83,48.05,-1.22,1.22,1.22,0.5,-3.34880352987096,,False,False,,LV,False
4083,6880,36320.0,2012_Sen-G_NV,2012,NV,Sen-G,Sen-G,Rasmussen Reports,277,,2012-10-23,500.0,Shelley Berkley,DEM,45.0,Dean Heller,REP,50.0,,-5.0,2012-11-06,46.83,48.05,-1.22,3.78,-3.78,1.0,-1.1144311434337,,False,False,,LV,False
4084,6890,36375.0,2012_Sen-G_NY,2012,NY,Sen-G,Sen-G,Siena College,305,,2012-10-23,750.0,Kirsten E. Gillibrand,DEM,67.0,Wendy E. Long,REP,24.0,,43.0,2012-11-06,72.2,26.36,45.84,2.84,-2.84,1.0,-3.6168001831606,,False,False,,LV,False
4085,6902,36286.0,2012_Sen-G_OH,2012,OH,Sen-G,Sen-G,Rasmussen Reports,277,,2012-10-23,750.0,Sherrod Brown,DEM,48.0,Josh Mandel,REP,44.0,,4.0,2012-11-06,50.7,44.7,6.0,2.0,-2.0,1.0,-1.94567132934827,,False,False,,LV,False
4086,6932,137783.0,2012_Sen-G_PA,2012,PA,Sen-G,Sen-G,Clout Research,55,R,2012-10-23,1000.0,Robert P. Casey Jr.,DEM,45.2,Tom Smith,REP,44.0,2.2,1.2,2012-11-06,53.69,44.59,9.1,7.9,-7.9,1.0,3.15782629818696,for unspecified Republican sponsor,False,False,unspecified Republican sponsor,LV,False
4087,6933,136972.0,2012_Sen-G_PA,2012,PA,Sen-G,Sen-G,Harstad Strategic Research,134,D,2012-10-23,600.0,Robert P. Casey Jr.,DEM,52.0,Tom Smith,REP,40.0,,12.0,2012-11-06,53.69,44.59,9.1,2.9,2.9,1.0,-2.71778908657919,for unspecified Democratic sponsor; sample size unavailable; estimated at 600 as a default,False,False,unspecified Democratic sponsor,LV,False
4088,7082,42047.0,2014_Gov-G_CO,2014,CO,Gov-G,Gov-G,Strategies 360,321,,2014-10-23,760.0,John Wright Hickenlooper,DEM,46.0,Bob Beauprez,REP,43.0,,3.0,2014-11-04,49.3,45.95,3.35,0.35,-0.35,1.0,-4.08197420329016,,False,False,,LV,False
4089,7103,42001.0,2014_Gov-G_FL,2014,FL,Gov-G,Gov-G,Gravis Marketing/Kaplan Strategies,124,,2014-10-23,861.0,Charlie Crist,DEM,44.0,Rick Scott,REP,42.0,,2.0,2014-11-04,47.07,48.14,-1.07,3.07,3.07,0.0,0.0374656211416318,,False,False,,LV,False
4090,7104,100386.0,2014_Gov-G_FL,2014,FL,Gov-G,Gov-G,Optimus Analytics,245,,2014-10-23,4893.0,Charlie Crist,DEM,39.4,Rick Scott,REP,41.9,11.9,-2.5,2014-11-04,47.07,48.14,-1.07,1.43,-1.43,1.0,-0.587578957769476,,False,False,,LV,False
4091,7143,41502.0,2014_Gov-G_IA,2014,IA,Gov-G,Gov-G,Loras College,171,,2014-10-23,1121.0,Jack G. Hatch,DEM,34.1,Terry E. Branstad,REP,54.9,,-20.8,2014-11-04,37.31,59.05,-21.74,0.94,0.94,1.0,-4.13864400512422,,False,False,,LV,False
4092,7177,42067.0,2014_Gov-G_MA,2014,MA,Gov-G,Gov-G,University of Massachusetts Lowell,355,,2014-10-23,601.0,Martha Coakley,DEM,41.0,Charles D. Baker,REP,45.0,3.0,-4.0,2014-11-04,46.58,48.44,-1.86,2.14,-2.14,1.0,-1.81098107056983,for University of Massachusetts - Lowell,False,False,University of Massachusetts - Lowell,LV,False
4093,7193,41398.0,2014_Gov-G_ME,2014,ME,Gov-G,Gov-G,Public Policy Polling,263,D,2014-10-23,660.0,Michael H. Michaud,DEM,40.0,Paul R. LePage,REP,40.0,17.0,0.0,2014-11-04,43.38,48.19,-4.81,4.81,4.81,0.5,-0.573071165141193,for unspecified Democratic sponsor,False,False,unspecified Democratic sponsor,LV,False
4094,7203,41296.0,2014_Gov-G_MI,2014,MI,Gov-G,Gov-G,Glengariff Group,117,,2014-10-23,600.0,Mark Schauer,DEM,40.0,Rick Snyder,REP,45.0,,-5.0,2014-11-04,46.86,50.92,-4.06,0.94,-0.94,1.0,-3.77228231357328,for Detroit News | WDIV-TV,False,False,Detroit News | WDIV-TV,LV,False
4095,7248,127033.0,2014_Gov-G_PA,2014,PA,Gov-G,Gov-G,Franklin & Marshall College,106,,2014-10-23,333.5,Thomas W. Wolf,DEM,51.5,Thomas W. Corbett,REP,41.5,,10.0,2014-11-04,54.93,45.07,9.86,0.14,0.14,1.0,-5.71720859137266,average of multiple versions or turnout models listed in poll,False,False,,LV,False
4096,7299,48349.0,2014_House-G_IA-1,2014,IA-1,House-G,House-G,Loras College,171,,2014-10-23,282.0,Patrick Joseph Murphy,DEM,42.1,Rod Blum,REP,43.6,,-1.5,2014-11-04,48.85,51.15,-2.3,0.8,0.8,1.0,-7.01534915599718,,False,False,,LV,False
4097,7300,48345.0,2014_House-G_IA-2,2014,IA-2,House-G,House-G,Loras College,171,,2014-10-23,279.0,Dave Loebsack,DEM,51.3,Mariannette Miller-Meeks,REP,37.9,,13.4,2014-11-04,52.56,47.44,5.12,8.28,8.28,1.0,0.375635731266577,,False,False,,LV,False
4098,7301,48346.0,2014_House-G_IA-3,2014,IA-3,House-G,House-G,Loras College,171,,2014-10-23,280.0,Staci Appel,DEM,43.6,David Young,REP,45.7,,-2.1,2014-11-04,42.34,52.9,-10.56,8.46,8.46,1.0,0.504504343164833,,False,False,,LV,False
4099,7302,48347.0,2014_House-G_IA-4,2014,IA-4,House-G,House-G,Loras College,171,,2014-10-23,280.0,Jim Mowrer,DEM,38.6,Steve King,REP,50.7,,-12.1,2014-11-04,38.32,61.68,-23.36,11.26,11.26,1.0,3.35172833106356,,False,False,,LV,False
4100,7329,48321.0,2014_House-G_NE-2,2014,NE-2,House-G,House-G,DFM Research,69,D,2014-10-23,365.0,Brad Ashford,DEM,46.0,Lee Terry,REP,41.0,6.0,5.0,2014-11-04,49.03,45.69,3.34,1.66,1.66,1.0,-5.49894970454792,for unspecified Democratic sponsor,False,False,unspecified Democratic sponsor,LV,False
4101,7351,48320.0,2014_House-G_NY-19,2014,NY-19,House-G,House-G,Siena College,305,,2014-10-23,727.0,Sean S. Eldridge,DEM,35.0,Christopher P. Gibson,REP,58.0,,-23.0,2014-11-04,35.51,64.49,-28.98,5.98,5.98,1.0,-1.37323638722258,for Time Warner Cable News,False,False,Time Warner Cable News,LV,False
4102,7355,48322.0,2014_House-G_NY-24,2014,NY-24,House-G,House-G,Siena College,305,,2014-10-23,704.0,Daniel B. Maffei,DEM,42.0,John Katko,REP,52.0,,-10.0,2014-11-04,40.4,59.6,-19.2,9.2,9.2,1.0,-0.917976441479417,for Time Warner Cable News,False,False,Time Warner Cable News,LV,False
4103,7366,49091.0,2014_House-G_US,2014,US,House-G,House-G,Rasmussen Reports,277,,2014-10-23,3500.0,Generic Candidate,DEM,41.0,Generic Candidate,REP,43.0,,-2.0,2014-11-04,47.06,52.94,-5.88,3.88,3.88,1.0,-0.152053531522274,,False,False,,LV,False
4104,7422,42146.0,2014_Sen-G_CO,2014,CO,Sen-G,Sen-G,Strategies 360,321,,2014-10-23,760.0,Mark Udall,DEM,45.0,Cory Gardner,REP,44.0,,1.0,2014-11-04,46.26,48.2,-1.94,2.94,2.94,0.0,-0.370832633693362,,False,False,,LV,False
4105,7458,42162.0,2014_Sen-G_IA,2014,IA,Sen-G,Sen-G,Loras College,171,,2014-10-23,1121.0,Bruce L. Braley,DEM,45.3,Joni K. Ernst,REP,44.2,,1.1,2014-11-04,43.8,52.15,-8.35,9.45,9.45,0.0,3.18892180923881,,False,False,,LV,False
4106,7459,100397.0,2014_Sen-G_IA,2014,IA,Sen-G,Sen-G,Optimus Analytics,245,,2014-10-23,2755.0,Bruce L. Braley,DEM,44.1,Joni K. Ernst,REP,47.2,,-3.1,2014-11-04,43.8,52.15,-8.35,5.25,5.25,1.0,-0.504815995292466,,False,False,,LV,False
4107,7512,42156.0,2014_Sen-G_MI,2014,MI,Sen-G,Sen-G,Glengariff Group,117,,2014-10-23,600.0,Gary C. Peters,DEM,47.7,Terri Lynn Land,REP,32.6,,15.1,2014-11-04,54.61,41.33,13.28,1.82,1.82,1.0,-1.66258735808904,for Detroit News | WDIV-TV,False,False,Detroit News | WDIV-TV,LV,False
4108,7530,42143.0,2014_Sen-G_NC,2014,NC,Sen-G,Sen-G,Elon University,86,,2014-10-23,687.0,Kay R. Hagan,DEM,44.7,Thomas Roland Tillis,REP,40.7,,4.0,2014-11-04,47.33,48.89,-1.56,5.56,5.56,0.0,1.60153231957117,,False,False,,LV,False
4109,7531,42177.0,2014_Sen-G_NC,2014,NC,Sen-G,Sen-G,SurveyUSA,325,,2014-10-23,802.0,Kay R. Hagan,DEM,44.0,Thomas Roland Tillis,REP,44.0,5.0,0.0,2014-11-04,47.33,48.89,-1.56,1.56,1.56,0.5,-2.32927310781571,,False,False,,LV,False
4110,7591,127539.0,2014_Sen-G_VA,2014,VA,Sen-G,Sen-G,Roanoke College,292,,2014-10-23,598.5,Mark R. Warner,DEM,48.0,Ed W. Gillespie,REP,37.0,3.5,11.0,2014-11-04,49.19,48.38,0.81,10.19,10.19,1.0,3.0936344594201,average of multiple versions or turnout models listed in poll,False,False,,LV,False
4111,7602,42133.0,2014_Sen-O_LA,2014,LA,Sen-G,Sen-O,Rasmussen Reports,277,,2014-10-23,988.0,Mary L. Landrieu,DEM,43.0,Bill Cassidy,REP,36.0,13.0,7.0,2014-11-04,42.08,40.97,1.11,5.89,5.89,1.0,2.17618937051678,,False,False,,LV,False
4112,7623,65997.0,2015_Gov-G_MS,2015,MS,Gov-G,Gov-G,Mason-Dixon Polling & Strategy,197,,2015-10-23,625.0,Robert Gray,DEM,28.0,Phil Bryant,REP,66.0,1.0,-38.0,2015-11-03,32.38,66.24,-33.86,4.14,-4.14,1.0,-1.67381906719076,,False,False,,LV,False
4113,8100,74191.0,2016_Gov-G_IN,2016,IN,Gov-G,Gov-G,Gravis Marketing/Kaplan Strategies,124,,2016-10-23,596.0,John R. Gregg,DEM,42.0,Eric Joseph Holcomb,REP,38.0,4.0,4.0,2016-11-08,45.42,51.38,-5.96,9.96,9.96,0.0,2.61346356564762,among registered voters,True,False,,RV,False
4114,8121,74887.0,2016_Gov-G_NC,2016,NC,Gov-G,Gov-G,Quinnipiac University,267,,2016-10-23,702.0,Roy A. Cooper,DEM,49.0,Pat McCrory,REP,47.0,,2.0,2016-11-08,49.02,48.8,0.22,1.78,1.78,1.0,-3.27179565012214,,False,False,,LV,False
4115,8163,77128.0,2016_House-G_FL-13,2016,FL-13,House-G,House-G,St. Pete Polls,314,,2016-10-23,1087.0,Charlie Crist,DEM,48.0,David W. Jolly,REP,45.0,,3.0,2016-11-08,51.9,48.1,3.8,0.8,-0.8,1.0,-4.88399404565453,,False,False,,LV,False
4116,8176,77125.0,2016_House-G_ME-1,2016,ME-1,House-G,House-G,University of New Hampshire,357,,2016-10-23,299.0,Chellie M. Pingree,DEM,61.0,Mark Holbrook,REP,28.0,,33.0,2016-11-08,57.99,41.94,16.05,16.95,16.95,1.0,9.29843365564764,for Portland Press Herald | Maine Sunday Telegram,False,False,Portland Press Herald | Maine Sunday Telegram,LV,False
4117,8177,77126.0,2016_House-G_ME-2,2016,ME-2,House-G,House-G,University of New Hampshire,357,,2016-10-23,314.0,Emily Ann Cain,DEM,46.0,Bruce Poliquin,REP,44.0,,2.0,2016-11-08,45.17,54.77,-9.6,11.6,11.6,0.0,3.70861148863532,for Portland Press Herald | Maine Sunday Telegram,False,False,Portland Press Herald | Maine Sunday Telegram,LV,False
4118,8180,77127.0,2016_House-G_NE-2,2016,NE-2,House-G,House-G,North Star Opinion Research,233,R,2016-10-23,400.0,Brad Ashford,DEM,44.0,Don Bacon,REP,48.0,,-4.0,2016-11-08,47.73,48.93,-1.2,2.8,-2.8,1.0,-4.3294191064559,for unspecified Republican sponsor; among registered voters,True,False,unspecified Republican sponsor,RV,False
4119,8206,74122.0,2016_House-G_US,2016,US,House-G,House-G,Greenberg Quinlan Rosner,126,D,2016-10-23,900.0,Generic Candidate,DEM,37.0,Generic Candidate,REP,38.0,,-1.0,2016-11-08,49.46,50.54,-1.08,0.08,0.08,1.0,-4.89871157110663,for unspecified Democratic sponsor,False,False,unspecified Democratic sponsor,LV,False
4120,8207,74498.0,2016_House-G_US,2016,US,House-G,House-G,The Washington Post,3,,2016-10-23,828.0,Generic Candidate,DEM,47.0,Generic Candidate,REP,46.0,,1.0,2016-11-08,49.46,50.54,-1.08,2.08,2.08,0.0,-3.18151125952159,"until 2022, many Washington Post polls were conducted jointly with ABC News",False,False,,LV,False
4121,8239,74077.0,2016_Pres-G_AZ,2016,AZ,Pres-G,Pres-G,Monmouth University,215,,2016-10-23,401.0,Hillary Rodham Clinton,DEM,45.0,Donald Trump,REP,46.0,4.0,-1.0,2016-11-08,45.13,48.68,-3.55,2.55,2.55,1.0,-2.77099747201802,,False,False,,LV,False
4122,8240,74546.0,2016_Pres-G_AZ,2016,AZ,Pres-G,Pres-G,Saguaro Strategies,298,,2016-10-23,2385.0,Hillary Rodham Clinton,DEM,48.0,Donald Trump,REP,46.0,5.0,2.0,2016-11-08,45.13,48.68,-3.55,5.55,5.55,0.0,2.63241336111678,,False,False,,LV,False
4123,8293,74258.0,2016_Pres-G_FL,2016,FL,Pres-G,Pres-G,Selzer,304,,2016-10-23,805.0,Hillary Rodham Clinton,DEM,44.0,Donald Trump,REP,45.5,4.0,-1.5,2016-11-08,47.82,49.02,-1.2,0.3,-0.3,1.0,-3.90174866398099,for Bloomberg; average of multiple versions or turnout models listed in poll,False,False,Bloomberg,LV,False
4124,8294,74383.0,2016_Pres-G_FL,2016,FL,Pres-G,Pres-G,University of North Florida,360,,2016-10-23,802.5,Hillary Rodham Clinton,DEM,44.5,Donald Trump,REP,41.5,6.0,3.0,2016-11-08,47.82,49.02,-1.2,4.2,4.2,0.0,0.162986505697673,average of multiple versions or turnout models listed in poll,False,False,,LV,False
4125,8324,74525.0,2016_Pres-G_GA,2016,GA,Pres-G,Pres-G,Quinnipiac University,267,,2016-10-23,707.0,Hillary Rodham Clinton,DEM,44.5,Donald Trump,REP,45.0,8.0,-0.5,2016-11-08,45.65,50.78,-5.13,4.63,4.63,1.0,0.444098561784358,average of multiple versions or turnout models listed in poll,False,False,,LV,False
4126,8339,74526.0,2016_Pres-G_IA,2016,IA,Pres-G,Pres-G,Quinnipiac University,267,,2016-10-23,791.0,Hillary Rodham Clinton,DEM,45.0,Donald Trump,REP,45.5,4.0,-0.5,2016-11-08,42.23,51.75,-9.52,9.02,9.02,1.0,3.84793685475766,average of multiple versions or turnout models listed in poll,False,False,,LV,False
4127,8355,74082.0,2016_Pres-G_IN,2016,IN,Pres-G,Pres-G,Gravis Marketing/Kaplan Strategies,124,,2016-10-23,596.0,Hillary Rodham Clinton,DEM,38.0,Donald Trump,REP,49.0,5.0,-11.0,2016-11-08,37.78,56.95,-19.17,8.17,8.17,1.0,1.79553882737615,among registered voters,True,False,,RV,False
4128,8377,74796.0,2016_Pres-G_M1,2016,M1,Pres-G,Pres-G,University of New Hampshire,357,,2016-10-23,329.0,Hillary Rodham Clinton,DEM,54.0,Donald Trump,REP,34.0,4.0,20.0,2016-11-08,53.96,39.15,14.81,5.19,5.19,1.0,-1.88207407199877,for Portland Press Herald | Maine Sunday Telegram,False,False,Portland Press Herald | Maine Sunday Telegram,LV,False
4129,8380,74785.0,2016_Pres-G_M2,2016,M2,Pres-G,Pres-G,University of New Hampshire,357,,2016-10-23,341.0,Hillary Rodham Clinton,DEM,43.0,Donald Trump,REP,40.0,6.0,3.0,2016-11-08,40.98,51.26,-10.28,13.28,13.28,0.0,4.41851742444092,for Portland Press Herald | Maine Sunday Telegram,False,False,Portland Press Herald | Maine Sunday Telegram,LV,False
4130,8389,74763.0,2016_Pres-G_ME,2016,ME,Pres-G,Pres-G,University of New Hampshire,357,,2016-10-23,670.0,Hillary Rodham Clinton,DEM,48.0,Donald Trump,REP,37.0,5.0,11.0,2016-11-08,47.83,44.87,2.96,8.04,8.04,1.0,2.83589883041547,for Portland Press Herald | Maine Sunday Telegram,False,False,Portland Press Herald | Maine Sunday Telegram,LV,False
4131,8396,74381.0,2016_Pres-G_MI,2016,MI,Pres-G,Pres-G,EPIC-MRA,84,,2016-10-23,600.0,Hillary Rodham Clinton,DEM,43.0,Donald Trump,REP,35.5,9.0,7.5,2016-11-08,47.28,47.5,-0.22,7.72,7.72,0.0,1.98870109866574,average of multiple versions or turnout models listed in poll,False,False,,LV,False
4132,8397,74040.0,2016_Pres-G_MI,2016,MI,Pres-G,Pres-G,Mitchell Research & Communications,213,,2016-10-23,1241.0,Hillary Rodham Clinton,DEM,50.0,Donald Trump,REP,42.0,3.0,8.0,2016-11-08,47.28,47.5,-0.22,8.22,8.22,0.0,3.68226698219166,average of multiple versions or turnout models listed in poll,False,False,,LV,False
4133,8437,74808.0,2016_Pres-G_N2,2016,N2,Pres-G,Pres-G,North Star Opinion Research,233,R,2016-10-23,400.0,Hillary Rodham Clinton,DEM,40.0,Donald Trump,REP,44.0,8.0,-4.0,2016-11-08,45.95,48.24,-2.29,1.71,-1.71,1.0,-5.42203332837612,for unspecified Republican sponsor; among registered voters,True,False,unspecified Republican sponsor,RV,False
4134,8444,74527.0,2016_Pres-G_NC,2016,NC,Pres-G,Pres-G,Quinnipiac University,267,,2016-10-23,702.0,Hillary Rodham Clinton,DEM,48.5,Donald Trump,REP,43.5,5.0,5.0,2016-11-08,46.64,50.33,-3.69,8.69,8.69,0.0,2.30204261772325,average of multiple versions or turnout models listed in poll,False,False,,LV,False
4135,8554,74688.0,2016_Pres-G_PA,2016,PA,Pres-G,Pres-G,Muhlenberg College,219,,2016-10-23,420.0,Hillary Rodham Clinton,DEM,45.5,Donald Trump,REP,40.0,8.0,5.5,2016-11-08,47.75,48.48,-0.73,6.23,6.23,0.0,-0.284929107174429,for Morning Call; average of multiple versions or turnout models listed in poll,False,False,Morning Call,LV,False
4136,8595,74324.0,2016_Pres-G_TX,2016,TX,Pres-G,Pres-G,Rasmussen Reports,277,,2016-10-23,800.0,Hillary Rodham Clinton,DEM,38.0,Donald Trump,REP,45.0,7.0,-7.0,2016-11-08,43.24,52.24,-9.0,2.0,2.0,1.0,-3.09268551360321,,False,False,,LV,False
4137,8621,79884.0,2016_Pres-G_US,2016,US,Pres-G,Pres-G,Big Data Poll,251,,2016-10-23,2102.0,Hillary Rodham Clinton,DEM,41.5,Donald Trump,REP,41.1,8.1,0.4,2016-11-08,48.54,46.43,2.11,1.71,-1.71,1.0,-1.57874973759178,,False,False,,LV,False
4138,8622,74120.0,2016_Pres-G_US,2016,US,Pres-G,Pres-G,Greenberg Quinlan Rosner,126,D,2016-10-23,900.0,Hillary Rodham Clinton,DEM,51.5,Donald Trump,REP,39.5,5.0,12.0,2016-11-08,48.54,46.43,2.11,9.89,9.89,1.0,5.82624022894204,for unspecified Democratic sponsor; average of multiple versions or turnout models listed in poll,False,False,unspecified Democratic sponsor,LV,False
4139,8623,74507.0,2016_Pres-G_US,2016,US,Pres-G,Pres-G,Hart Research Associates/Public Opinion Strategies,221,,2016-10-23,724.0,Hillary Rodham Clinton,DEM,45.0,Donald Trump,REP,35.5,7.0,9.5,2016-11-08,48.54,46.43,2.11,7.39,7.39,1.0,3.18087640548542,for CNBC; average of multiple versions or turnout models listed in poll,False,False,CNBC,LV,False
4140,8624,74520.0,2016_Pres-G_US,2016,US,Pres-G,Pres-G,Pew Research Center,253,,2016-10-23,2120.0,Hillary Rodham Clinton,DEM,48.0,Donald Trump,REP,41.5,6.0,6.5,2016-11-08,48.54,46.43,2.11,4.39,4.39,1.0,1.06754033309149,average of multiple versions or turnout models listed in poll; among registered voters,True,False,,RV,False
4141,8696,74528.0,2016_Pres-G_VA,2016,VA,Pres-G,Pres-G,Quinnipiac University,267,,2016-10-23,749.0,Hillary Rodham Clinton,DEM,51.5,Donald Trump,REP,39.0,4.0,12.5,2016-11-08,50.15,44.79,5.36,7.14,7.14,1.0,3.52552233086784,average of multiple versions or turnout models listed in poll,False,False,,LV,False
4142,8745,74078.0,2016_Sen-G_AZ,2016,AZ,Sen-G,Sen-G,Monmouth University,215,,2016-10-23,401.0,Ann Kirkpatrick,DEM,40.0,John McCain,REP,50.0,4.0,-10.0,2016-11-08,40.75,53.71,-12.96,2.96,2.96,1.0,-3.85771480185884,,False,False,,LV,False
4143,8785,74262.0,2016_Sen-G_FL,2016,FL,Sen-G,Sen-G,Selzer,304,,2016-10-23,805.0,Patrick Murphy,DEM,41.0,Marco Rubio,REP,51.0,,-10.0,2016-11-08,44.31,51.98,-7.67,2.33,-2.33,1.0,-2.25337184947068,for Bloomberg,False,False,Bloomberg,LV,False
4144,8786,74388.0,2016_Sen-G_FL,2016,FL,Sen-G,Sen-G,University of North Florida,360,,2016-10-23,836.0,Patrick Murphy,DEM,43.0,Marco Rubio,REP,49.0,,-6.0,2016-11-08,44.31,51.98,-7.67,1.67,1.67,1.0,-2.87261972021036,,False,False,,LV,False
4145,8810,74574.0,2016_Sen-G_GA,2016,GA,Sen-G,Sen-G,Quinnipiac University,267,,2016-10-23,707.0,Jim Barksdale,DEM,40.0,Johnny Isakson,REP,54.0,,-14.0,2016-11-08,41.03,54.78,-13.75,0.25,-0.25,1.0,-5.32374285939107,,False,False,,LV,False
4146,8822,74575.0,2016_Sen-G_IA,2016,IA,Sen-G,Sen-G,Quinnipiac University,267,,2016-10-23,791.0,Patty Judge,DEM,38.0,Chuck Grassley,REP,56.0,,-18.0,2016-11-08,35.69,60.16,-24.47,6.47,6.47,1.0,0.429283801774455,,False,False,,LV,False
4147,8835,74081.0,2016_Sen-G_IN,2016,IN,Sen-G,Sen-G,Gravis Marketing/Kaplan Strategies,124,,2016-10-23,596.0,Evan Bayh,DEM,39.0,Todd Young,REP,37.0,7.0,2.0,2016-11-08,42.41,52.11,-9.7,11.7,11.7,0.0,5.86990560168945,among registered voters,True,False,,RV,False
4148,8869,74576.0,2016_Sen-G_NC,2016,NC,Sen-G,Sen-G,Quinnipiac University,267,,2016-10-23,702.0,Deborah K. Ross,DEM,47.0,Richard Burr,REP,48.0,,-1.0,2016-11-08,45.37,51.06,-5.69,4.69,4.69,1.0,-0.84631652394647,,False,False,,LV,False
4149,8946,74689.0,2016_Sen-G_PA,2016,PA,Sen-G,Sen-G,Muhlenberg College,219,,2016-10-23,420.0,Kathleen Alana McGinty,DEM,41.0,Patrick J. Toomey,REP,41.0,,0.0,2016-11-08,47.34,48.77,-1.43,1.43,1.43,0.5,-5.02632174229435,for Morning Call,False,False,Morning Call,LV,False
4150,9040,79749.0,2017_Gov-G_VA,2017,VA,Gov-G,Gov-G,Christopher Newport University,50,,2017-10-23,812.0,Ralph S. Northam,DEM,50.0,Ed W. Gillespie,REP,43.0,3.0,7.0,2017-11-07,53.93,45.0,8.93,1.93,-1.93,1.0,-5.70116429204115,,False,False,,LV,False
